Level,Date,Time,EventID,TaskCategory,Info
Information, 5/12/2014, 11:17:40 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:17:31 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:17:27 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:17:23 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:17:20 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:17:15 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:17:08 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:17:04 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:16:55 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:16:50 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:16:44 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:16:40 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:16:35 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:16:28 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:16:23 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:16:11 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:16:06 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:16:03 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:15:58 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:15:55 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:15:45 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:15:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:15:31 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:15:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:15:24 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/12/2014, 11:15:18 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:15:14 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:15:07 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:15:03 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:50 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:44 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:14:40 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:32 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:28 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:24 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:22 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:18 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:08 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:14:05 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:14:02 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:13:48 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:13:43 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:13:33 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:13:27 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:13:24 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:13:20 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:13:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:13:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:13:09 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:13:07 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:13:03 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:59 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:50 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:48 AM, 7036, None, The Software Protection service entered the stopped state.
Information, 5/12/2014, 11:12:47 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:44 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:40 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:34 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:27 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:24 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:22 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:18 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:11 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:08 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:12:03 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/12/2014, 11:12:02 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:12:01 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/12/2014, 11:11:58 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:57 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:54 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:47 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:44 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:42 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:39 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:35 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:33 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:30 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:28 AM, 7036, None, The Windows Installer service entered the stopped state.
Information, 5/12/2014, 11:11:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:24 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:19 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:14 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:10 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:07 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:05 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:11:02 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:11:00 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:57 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:53 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:50 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:45 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:43 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:42 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:39 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:36 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:32 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:22 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:18 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:17 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:13 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:11 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:10:11 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:08 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:06 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:10:03 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:10:01 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:58 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:57 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:52 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:47 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:44 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:42 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:09:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:39 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:37 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:09:35 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:32 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:28 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:25 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:24 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:20 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:17 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:11 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:05 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:09:02 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:09:02 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:59 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:58 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:55 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:54 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:51 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:50 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:47 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:42 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:39 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:35 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:34 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:31 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:23 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:18 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:17 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:13 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:09 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:07 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:04 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:08:04 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:08:01 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:59 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:52 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:51 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:47 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:43 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:37 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:07:37 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:34 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:33 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:31 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:07:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:19 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the stopped state.
Information, 5/12/2014, 11:07:19 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:14 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:10 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:09 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:07:06 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:07:05 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:52 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:45 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/12/2014, 11:06:43 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:41 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:35 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:28 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:25 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:06:25 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:06:23 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:20 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:06:20 AM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 11:06:11 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:06:09 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:06:05 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:52 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:49 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:44 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:38 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:29 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:26 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:25 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:24 AM, 7036, None, The Software Protection service entered the running state.
Information, 5/12/2014, 11:05:21 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:16 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:05:12 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:05:00 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:04:56 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:04:52 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:04:49 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:04:46 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:04:20 AM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 11:02:04 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 11:01:58 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 11:00:32 AM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/12/2014, 10:59:45 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/12/2014, 10:59:41 AM, 7036, None, The Authentication Service service entered the stopped state.
Information, 5/12/2014, 10:59:39 AM, 7036, None, The Authentication Service service entered the running state.
Information, 5/12/2014, 10:59:36 AM, 7036, None, The Authentication Service service entered the stopped state.
Information, 5/12/2014, 10:58:24 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
